node,mean_infected_time
1271,368.78
1285,226.23
1288,407.85
1336,244.22
1341,554.4
1351,270.17
1361,443.67
1370,464.79
1388,253.47
1398,120.05
1402,396.0
1449,366.24
1456,446.48
1530,456.09
1551,543.57
1556,102.53
1604,483.63
1605,342.2
1619,384.03
1665,544.66
1668,591.03
1702,59.38
1768,780.62
1791,603.81
1793,528.49
1813,550.19
1821,128.34
1823,553.29
1826,583.02
1839,501.53
1845,363.4
1864,349.93
1868,491.31
1874,20.1
1898,365.44
1900,97.0
1902,489.78
959,152.31
960,385.9
966,517.93
972,89.13
982,253.8
983,190.92
993,605.52
997,541.41
999,372.15
1007,9.98
1021,51.95
1067,42.09
1070,65.31
1104,103.23
1170,70.39
1303,51.56
1393,253.3
1426,27.1
1429,33.08
1531,8.95
1573,54.61
1661,57.6
896,42.48
917,88.78
935,57.24
1008,4.79
1073,28.78
1337,49.36
1505,51.9
1674,36.04
1708,32.55
1911,60.27
1009,12.69
1014,36.9
1015,23.83
1036,38.1
1044,12.32
1060,27.23
1066,56.82
1082,23.55
1100,46.16
1148,32.05
1158,25.64
1204,64.37
1227,117.56
1229,48.48
1235,75.66
1257,54.24
1261,25.26
1277,55.07
1284,39.62
1322,23.32
1324,54.68
1345,81.08
1381,15.27
1392,10.97
1404,9.17
1423,21.09
1459,61.54
1475,42.86
1583,51.19
1592,41.18
1596,67.95
1611,44.39
1628,55.74
1635,32.61
1636,59.61
1655,47.01
1680,48.48
1691,46.1
1716,37.57
1720,10.09
1729,21.93
1786,54.99
1790,10.7
1850,11.81
1857,30.41
1862,17.83
1872,11.93
1893,41.54
1899,43.74
1903,32.1
989,51.42
994,10.09
1035,13.96
1037,11.91
1051,45.61
1141,30.3
1159,41.28
1275,11.13
1308,6.78
1366,54.67
1412,7.83
1472,58.36
1496,27.95
1500,5.62
1525,30.92
1529,41.42
1549,11.01
1633,26.46
1650,6.02
1709,19.76
1770,24.73
1781,11.07
1785,12.34
1828,29.57
389,37.5
1011,30.18
1041,17.74
1052,37.78
1072,8.87
1109,8.48
1131,20.05
1169,5.77
1189,9.44
1249,6.9
1258,14.13
1260,26.62
1338,89.58
1348,34.61
1482,14.29
1541,38.94
1748,5.98
1756,46.51
1815,7.79
1904,9.79
944,39.48
977,21.73
1012,53.4
1074,193.98
1113,15.16
1223,31.13
1318,27.78
1320,19.13
1400,33.4
1407,140.01
1436,55.87
1699,23.73
1778,8.52
1881,58.54
1882,27.96
353,36.51
526,188.43
948,27.77
1013,31.51
1385,22.06
1465,408.8
1574,21.57
1713,15.52
1777,7.14
428,42.22
563,123.36
1018,51.47
1020,31.24
1032,45.72
1099,67.52
1102,25.54
1108,26.92
1129,19.63
1166,46.46
1192,57.14
1215,14.6
1231,100.33
1241,31.55
1245,85.26
1273,44.84
1281,25.6
1282,37.25
1286,10.32
1292,57.91
1309,24.62
1316,33.43
1347,38.88
1373,34.23
1382,20.17
1396,45.38
1406,51.23
1451,56.64
1454,36.1
1462,40.59
1473,65.36
1495,56.06
1502,17.49
1508,10.29
1515,54.66
1582,27.84
1595,31.47
1638,13.75
1706,58.75
1732,19.95
1742,44.31
1751,25.53
1812,39.11
1820,46.46
1824,20.83
1848,33.76
1871,34.67
1875,16.62
1894,89.71
1907,91.07
898,36.41
900,13.6
933,23.16
942,20.02
954,25.11
969,20.99
971,43.97
984,14.21
1120,31.04
1298,52.31
1315,35.23
1479,53.59
1576,76.16
1682,13.8
1715,90.96
1884,40.79
1016,26.69
1138,24.04
1177,14.76
1218,23.18
1403,5.45
1499,4.42
1889,5.54
956,18.79
979,19.78
1028,187.0
1117,636.92
1187,37.92
1269,458.7
1401,82.84
1457,434.55
1501,98.58
1669,598.69
1685,340.51
1761,348.37
1782,219.65
1909,76.68
947,617.5
978,344.57
980,450.23
1578,38.83
1019,40.75
1115,15.67
1221,33.43
1279,78.16
1350,41.55
1413,63.26
1432,16.37
1448,18.35
1587,69.12
1591,50.07
1859,23.48
596,37.09
902,35.04
988,16.69
1081,28.59
1503,6.99
919,32.84
941,44.54
1334,398.12
1022,14.86
1023,14.14
1445,6.79
1615,9.7
1687,17.22
1806,50.07
1861,384.08
649,14.32
1133,5.41
1442,24.21
1458,104.58
1571,178.0
1863,157.26
1025,27.19
1332,20.85
1464,73.02
1526,37.86
1545,14.08
1696,5.27
1794,63.04
1853,18.98
1897,38.92
1901,24.76
348,47.64
517,69.16
538,38.39
580,81.53
1026,270.47
1048,350.82
1164,190.3
1182,402.01
1312,323.95
1369,170.84
1377,646.84
1409,286.9
1460,141.73
1509,505.9
1517,139.08
1570,540.29
1590,450.93
1675,317.82
1734,278.24
1753,328.83
1775,59.7
1846,132.02
1883,31.25
921,362.38
926,101.46
927,345.94
932,301.41
934,386.23
1027,5.0
1627,16.18
1329,508.38
1365,176.72
1700,40.34
1718,660.91
1029,280.93
1056,160.04
1084,75.0
1160,285.63
1165,29.89
1171,8.41
1173,235.43
1205,388.8
1220,13.34
1280,236.01
1323,356.42
1346,31.58
1359,282.67
1447,421.0
1470,255.31
1483,296.46
1519,134.35
1535,236.48
1537,68.35
1553,125.72
1577,544.29
1580,346.11
1608,287.41
1609,346.7
1722,177.19
1772,180.56
1774,93.53
1856,34.99
897,183.7
953,385.88
995,154.16
998,15.47
1030,6.61
1043,14.94
1111,5.88
1197,12.77
1252,5.39
1254,16.36
1368,13.42
1788,5.42
909,6.38
955,20.83
1031,6.08
1098,7.04
1666,27.79
1247,33.13
1489,42.87
1649,35.3
1704,34.45
1033,7.13
1274,7.84
1307,48.1
1325,6.49
1360,29.09
1433,10.19
1511,5.69
1567,22.76
1697,71.42
1698,5.2
1908,9.23
908,15.29
951,24.9
970,31.68
1034,8.23
1283,68.62
991,59.98
1152,32.26
1246,24.73
1296,42.54
1646,60.21
1745,5.95
1550,17.62
1647,33.07
1841,24.91
957,52.01
981,39.53
1299,16.09
1630,47.08
1681,15.49
1727,33.47
1855,6.42
1876,22.97
1038,10.99
1161,57.94
1518,48.95
961,5.71
1832,220.93
1121,32.49
1139,25.75
1226,16.33
1306,24.47
1428,55.2
1739,7.26
1831,43.79
1869,11.66
949,9.87
1042,52.98
1167,42.62
1225,15.82
1634,40.94
1686,30.66
943,7.49
1045,21.38
1384,6.21
1896,18.65
1593,14.95
1046,13.89
1194,5.03
1586,22.64
1047,225.89
1110,188.71
1239,14.13
1243,490.75
1327,180.09
1389,166.79
1626,58.59
1811,293.15
1891,306.45
907,29.37
1049,307.44
1116,86.51
1195,216.8
1265,82.17
1450,64.68
1485,171.8
1528,318.1
1754,234.77
1278,136.5
1317,36.45
1534,39.16
1572,105.11
1050,18.09
1055,57.38
1266,16.46
1328,36.49
1441,27.49
1544,5.62
1564,10.85
1585,25.63
1822,46.5
1905,5.1
1064,55.39
1183,65.73
1188,7.25
1236,34.62
1310,30.66
1355,24.55
1444,14.49
1481,42.06
1569,41.33
1738,8.42
1807,48.56
1106,9.9
1343,40.12
1408,46.02
1453,32.77
1818,23.91
1885,60.89
1895,9.19
913,97.88
914,38.4
965,43.66
968,109.08
1053,59.04
1062,58.79
1607,19.02
1808,11.08
1434,24.72
1135,289.79
1527,6.28
1805,79.69
1057,4.8
1664,4.78
1058,31.41
1077,5.26
1552,11.0
1642,9.12
1728,26.13
641,35.86
975,34.7
1061,12.22
1136,8.61
1144,25.13
1174,37.71
1494,17.29
1676,8.19
928,5.62
1094,31.31
1202,5.55
1212,12.77
1234,6.15
1342,18.89
1356,17.64
1372,6.37
1443,5.59
1478,16.53
1497,35.26
1566,7.63
1671,33.12
1694,30.01
1743,32.17
1829,89.31
1910,32.98
931,6.42
939,4.96
962,34.67
1065,15.06
1379,33.87
1438,25.81
1873,29.18
1068,116.28
1660,56.88
1071,5.24
1085,24.15
1087,74.29
1088,15.77
1090,5.56
1093,17.07
1096,5.66
1097,29.93
1103,9.73
1118,23.98
1119,19.62
1122,54.27
1137,8.22
1140,9.73
1142,12.05
1143,30.49
1145,7.09
1147,16.48
1150,7.6
1151,6.55
1154,18.85
1157,4.76
1162,21.69
1168,32.79
1176,36.65
1178,14.16
1186,5.97
1190,31.56
1193,25.15
1196,85.39
1200,25.05
1203,5.68
1206,18.23
1210,13.59
1216,9.32
1224,21.03
1232,39.27
1233,5.57
1240,39.67
1244,7.38
1248,20.21
1251,26.97
1253,29.54
1262,59.26
1263,21.31
1264,26.53
1268,7.21
1270,4.7
1276,34.82
1294,24.58
1295,16.38
1297,16.05
1300,32.11
1301,31.81
1311,6.81
1313,30.35
1314,24.99
1319,7.36
1321,38.93
1326,4.86
1333,30.29
1353,21.84
1354,18.54
1362,23.87
1363,6.54
1364,44.48
1371,30.65
1378,24.33
1383,4.62
1386,4.9
1387,10.19
1394,39.47
1395,16.12
1405,83.72
1410,24.84
1411,59.54
1414,6.68
1417,24.57
1418,41.63
1419,27.94
1421,29.7
1424,6.81
1425,9.74
1430,21.06
1439,79.35
1440,66.2
1446,18.47
1452,21.45
1455,6.57
1461,24.19
1463,69.37
1466,5.22
1468,31.6
1476,5.9
1477,22.42
1486,36.13
1490,11.25
1492,33.26
1493,7.24
1498,9.06
1510,4.77
1514,15.13
1521,18.93
1533,8.21
1546,13.03
1548,8.3
1555,20.16
1558,5.61
1560,5.42
1561,53.84
1562,43.29
1565,27.07
1568,7.11
1575,37.01
1579,5.92
1581,4.68
1588,42.39
1594,82.8
1599,19.88
1601,28.69
1602,5.33
1606,28.41
1625,37.61
1629,11.92
1631,64.5
1645,14.88
1648,8.27
1651,39.94
1654,9.26
1656,32.47
1657,5.81
1658,44.49
1670,71.68
1677,7.89
1678,40.89
1679,54.28
1684,123.86
1690,5.52
1693,24.54
1695,19.19
1701,5.03
1705,6.75
1710,81.87
1711,17.21
1719,21.89
1723,222.26
1726,26.03
1731,35.8
1733,17.3
1744,27.85
1747,51.32
1749,29.75
1755,5.05
1758,65.21
1760,4.99
1762,10.46
1763,37.53
1764,35.94
1766,59.02
1769,146.19
1771,70.18
1773,11.14
1776,5.52
1780,63.52
1784,6.07
1787,54.03
1792,5.28
1797,12.32
1798,15.49
1801,27.53
1802,7.98
1803,28.5
1814,14.76
1817,20.4
1825,7.26
1830,13.52
1834,16.65
1836,117.69
1837,31.77
1838,8.16
1847,5.84
1852,36.44
1854,4.42
1858,34.91
1860,34.94
1865,25.55
1866,35.34
1870,35.46
1878,8.75
1880,14.51
1887,18.22
1892,17.06
1906,23.18
363,53.38
376,88.92
414,67.63
420,27.78
475,16.93
566,48.69
601,12.32
629,45.76
899,5.11
901,7.89
903,7.89
904,5.87
910,5.74
911,4.82
912,6.27
915,10.75
918,5.29
920,140.99
922,99.14
923,11.34
929,5.32
930,41.47
937,20.96
938,12.03
940,9.94
945,17.99
950,8.83
958,8.96
963,7.87
973,29.06
976,8.15
986,24.81
987,4.87
990,40.45
992,11.71
996,4.64
3437,44.86
3440,11.49
3456,10.45
3495,9.39
3501,10.63
3525,9.36
3540,7.52
3550,6.64
3556,10.87
3561,7.45
3577,12.08
3592,7.29
3609,8.55
3633,14.01
3651,10.13
3674,11.29
3677,11.56
3684,12.1
3692,8.87
3721,15.1
3741,10.44
3750,7.52
3756,12.07
3797,9.47
3830,16.61
3851,13.75
3872,7.24
3877,14.51
3886,10.26
3943,6.82
3948,12.61
3962,7.76
862,7.31
2677,9.35
2826,5.44
3290,5.86
1912,2261.86
1926,487.67
1932,294.53
1939,343.45
1945,612.98
1951,60.87
1955,248.33
1972,49.19
1973,125.94
1976,9.03
1991,55.03
1995,48.21
1998,90.8
2001,90.91
2004,20.46
2007,786.26
2009,47.38
2018,64.36
2024,74.11
2027,86.51
2032,408.25
2038,336.58
2039,465.54
2042,308.99
2054,699.47
2068,392.75
2071,610.78
2072,548.36
2081,685.94
2102,510.52
2111,708.4
2116,145.62
2117,674.94
2127,452.89
2128,518.37
2133,579.37
2135,359.22
2138,499.92
2143,445.43
2153,511.62
2157,41.7
2171,163.34
2174,471.9
2180,311.89
2183,532.0
2187,559.98
2189,621.57
2199,569.57
2203,347.85
2223,444.0
2224,557.51
2225,36.74
2247,550.96
2250,424.29
2254,326.58
2264,302.67
2267,365.93
2268,316.83
2279,415.71
2283,528.93
2284,77.24
2289,420.89
2292,499.51
2302,534.53
2319,360.54
2327,406.09
2336,480.48
2337,40.41
2364,15.18
2378,118.96
2384,536.44
2398,399.18
2417,340.25
2436,428.53
2445,404.71
2447,97.09
2451,355.75
2458,403.8
2459,12.66
2461,465.95
2463,446.89
2471,298.25
2472,318.62
2475,360.04
2491,440.62
2494,20.79
2498,267.85
2502,227.07
2508,329.36
2510,403.67
2511,572.9
2529,80.32
2533,379.22
2538,46.02
2543,1651.61
2547,209.85
2571,134.41
2583,93.95
2589,396.07
2598,560.39
2617,551.72
2629,291.86
2635,110.94
2636,70.34
2640,27.65
2643,326.28
2647,14.78
2649,405.18
2653,252.95
2660,14.11
2724,30.91
2752,6.95
2775,11.21
2869,22.6
2892,9.0
2962,9.79
3001,8.31
3019,18.27
3100,18.48
3162,17.3
3168,14.98
3233,13.32
3295,18.51
3304,11.4
3331,8.2
3366,21.21
3404,6.64
3406,28.25
3412,10.97
2813,7.01
2971,6.3
3034,17.77
3178,6.81
3410,11.03
3420,14.8
2968,5.87
2976,12.92
3011,22.62
3179,20.83
3245,6.22
3263,11.41
3278,26.32
3289,9.22
1920,532.41
1941,1525.9
1948,524.93
1959,418.16
2028,447.19
2047,704.61
2053,298.98
2065,185.33
2087,678.97
2125,436.96
2132,268.03
2134,395.68
2148,400.22
2149,585.64
2169,354.75
2191,239.98
2194,417.51
2196,568.53
2198,232.06
2239,273.78
2266,1780.47
2282,621.59
2285,333.4
2293,344.22
2315,248.3
2328,606.86
2332,528.66
2333,726.8
2338,423.97
2347,1583.28
2351,377.2
2368,255.48
2372,418.56
2385,353.62
2399,297.38
2420,344.26
2496,6.97
2501,487.0
2509,451.76
2512,538.27
2516,424.13
2530,222.54
2542,1760.02
2555,294.32
2567,508.22
2592,488.35
2597,365.47
2608,416.95
2642,400.04
2678,5.4
2725,10.79
2734,6.07
2760,7.52
2764,7.17
2883,7.99
2964,18.03
3005,18.49
3020,11.48
3062,12.34
3079,10.98
3164,5.23
3165,7.72
3205,13.03
3258,17.36
3386,14.83
3409,7.15
2693,10.37
2822,10.51
2979,15.33
3101,41.51
3222,7.79
3248,13.19
3265,17.63
3361,4.33
3385,8.34
1913,169.39
1916,314.96
1940,395.59
1947,371.48
1954,264.5
1994,334.45
2002,381.38
2010,211.25
2026,456.89
2052,486.97
2062,404.55
2101,201.1
2137,399.79
2144,368.34
2151,403.23
2163,124.85
2176,404.44
2215,179.32
2241,446.35
2246,293.27
2273,306.32
2294,438.85
2295,134.85
2298,211.99
2343,400.51
2344,528.39
2355,115.36
2377,306.65
2389,37.26
2394,370.72
2413,11.25
2419,474.09
2465,218.24
2468,1486.71
2519,155.32
2544,114.24
2582,542.38
2588,404.73
2594,398.76
2605,99.34
2609,254.66
2616,502.63
2903,4.25
2938,6.04
2941,6.18
2999,20.6
3201,29.92
3319,15.68
3355,18.34
3057,6.99
3097,16.43
2707,10.34
3111,22.22
3186,10.08
2661,41.34
2662,20.73
2663,15.72
2664,33.17
2665,18.05
2666,27.05
2667,6.23
2668,13.33
2669,36.75
2670,7.5
2671,8.49
2672,13.13
2673,13.5
2674,32.0
2675,17.22
2676,31.73
2679,36.89
2680,19.53
2681,19.06
2682,7.93
2683,24.4
2684,15.99
2685,6.35
2686,11.15
2687,8.63
2688,6.6
2689,27.55
2690,13.21
2691,4.2
2692,5.44
2694,41.48
2695,6.37
2696,6.21
2697,6.87
2698,24.03
2699,6.07
2700,5.85
2701,15.65
2702,9.98
2703,9.02
2704,4.97
2705,10.01
2706,18.22
2708,12.15
2709,5.24
2710,12.02
2711,9.74
2712,27.97
2713,18.02
2714,5.04
2715,16.92
2716,22.47
2717,20.49
2718,30.17
2719,40.16
2720,17.09
2721,4.19
2722,6.39
2723,6.23
2726,15.75
2727,10.13
2728,11.92
2729,21.16
2730,20.15
2731,15.45
2732,5.42
2733,8.03
2735,7.92
2736,7.08
2737,9.05
2738,27.5
2739,11.26
2740,4.76
2741,37.17
2742,46.24
2743,15.74
2744,5.05
2745,14.09
2746,13.33
2747,8.23
2748,20.75
2749,16.96
2750,56.55
2751,9.96
2753,20.4
2754,44.27
2755,45.75
2756,21.12
2757,45.82
2758,12.58
2759,9.85
2761,9.41
2762,7.87
2763,26.43
2765,21.62
2766,13.14
2767,8.95
2768,6.71
2769,6.51
2770,29.91
2771,7.39
2772,8.94
2773,42.38
2774,6.6
2776,12.7
2777,36.34
2778,40.81
2779,5.39
2780,28.36
2781,19.36
2782,35.2
2783,11.54
2784,13.11
2785,20.62
2786,30.36
2787,16.88
2788,4.92
2789,12.38
2790,10.02
2791,7.45
2792,7.51
2793,39.03
2794,14.58
2795,7.94
2796,14.99
2797,9.18
2798,5.54
2799,8.59
2800,28.51
2801,6.91
2802,8.12
2803,8.99
2804,6.67
2805,6.92
2806,16.7
2807,9.33
2808,11.2
2809,9.2
2810,25.91
2811,10.79
2812,5.32
2814,5.11
2815,29.9
2816,13.06
2817,5.07
2818,10.07
2819,15.61
2820,24.12
2821,11.02
2823,9.82
2824,8.69
2825,13.9
2827,34.95
2828,24.23
2829,8.54
2830,8.53
2831,7.12
2832,7.96
2833,47.55
2834,6.68
2835,29.35
2836,12.27
2837,12.16
2838,4.73
2839,52.41
2840,11.39
2841,9.93
2842,4.89
2843,9.34
2844,13.91
2845,10.2
2846,8.93
2847,9.48
2848,7.27
2849,34.09
2850,20.78
2851,7.5
2852,11.68
2853,22.34
2854,13.09
2855,5.64
2856,30.91
2857,6.43
2858,9.05
2859,12.37
2860,14.84
2861,13.1
2862,35.19
2863,49.56
2864,34.29
2865,8.09
2866,36.81
2867,28.62
2868,11.04
2870,14.93
2871,15.63
2872,40.37
2873,22.26
2874,24.68
2875,17.92
2876,7.47
2877,30.93
2878,10.87
2879,9.58
2880,20.03
2881,11.15
2882,9.46
2884,8.41
2885,6.78
2886,13.74
2887,22.75
2888,11.5
2889,8.02
2890,29.67
2891,7.97
2893,10.16
2894,25.12
2895,13.91
2896,27.73
2897,48.24
2898,8.09
2899,5.28
2900,10.46
2901,24.2
2902,17.44
2904,23.29
2905,16.45
2906,44.93
2907,18.32
2908,24.74
2909,24.84
2910,32.5
2911,27.55
2912,20.22
2913,28.18
2914,11.74
2915,42.81
2916,28.29
2917,7.96
2918,7.77
2919,26.69
2920,23.63
2921,11.36
2922,16.81
2923,11.36
2924,24.29
2925,29.69
2926,5.8
2927,51.41
2928,36.55
2929,18.16
2930,8.5
2931,15.41
2932,13.63
2933,5.54
2934,7.11
2935,11.21
2936,31.85
2937,20.55
2939,36.09
2940,18.97
2942,6.79
2943,38.65
2944,37.67
2945,20.53
2946,21.93
2947,15.79
2948,10.1
2949,11.66
2950,11.48
2951,39.42
2952,5.95
2953,10.27
2954,8.85
2955,10.57
2956,53.69
2957,8.3
2958,12.25
2959,5.25
2960,38.54
2961,6.5
2963,5.49
2965,7.31
2966,51.2
2967,14.87
2969,32.72
2970,33.45
2972,7.51
2973,31.2
2974,24.57
2975,7.91
2977,17.52
2978,7.03
2980,6.02
2981,19.25
2982,5.19
2983,11.54
2984,18.23
2985,20.32
2986,42.51
2987,10.81
2988,19.72
2989,13.22
2990,9.02
2991,19.96
2992,29.22
2993,19.28
2994,33.09
2995,6.84
2996,30.0
2997,6.18
2998,7.08
3000,24.7
3002,22.76
3003,5.04
3004,19.11
3006,5.91
3007,8.23
3008,11.38
3009,12.66
3010,23.7
3012,5.64
3013,7.15
3014,18.35
3015,6.78
3016,10.04
3017,20.0
3018,11.82
3021,29.64
3022,35.66
3023,14.15
3024,9.25
3025,26.33
3026,45.9
3027,11.51
3028,12.9
3029,24.72
3030,7.15
3031,13.21
3032,10.04
3033,38.07
3035,33.69
3036,26.02
3037,5.71
3038,27.46
3039,11.95
3040,31.04
3041,9.99
3042,8.25
3043,11.44
3044,10.38
3045,5.73
3046,21.19
3047,23.05
3048,7.67
3049,40.41
3050,8.54
3051,28.2
3052,24.04
3053,6.62
3054,42.46
3055,10.24
3056,53.11
3058,6.95
3059,10.28
3060,23.23
