node,mean_infected_time
468,334.7333
47,469.5667
481,346.0
532,331.7333
54,637.4333
541,210.5
57,820.4667
591,76.6667
597,294.3
63,1449.4
665,898.3
70,130.4333
702,5.0667
704,4.4333
730,83.8
736,53.5333
769,322.8
78,479.4667
79,449.8333
8,481.8333
809,490.3
834,63.4
837,71.9333
896,508.3333
91,315.3
954,202.3333
963,490.6667
108,182.1667
109,141.7333
110,142.5667
111,215.1333
112,290.8
328,230.2667
469,248.2
476,52.5333
477,57.4667
514,240.7333
652,140.2667
66,137.4
67,172.2333
93,899.1667
12,408.7333
213,403.4
22,125.9667
240,255.3
247,15.7333
265,53.6
270,167.5333
293,411.8
359,248.0667
406,346.1
421,652.5
452,359.4
466,302.6333
496,373.3
502,237.5667
504,211.2667
525,160.5667
529,383.8333
530,162.0333
555,307.7667
566,197.2333
573,253.4667
602,155.0333
608,105.9333
611,243.5667
621,142.8667
661,567.9333
666,499.4667
699,211.1667
7,224.3667
700,35.2333
720,128.9667
754,144.7333
804,11.1
956,249.0667
37,488.9667
116,801.6667
151,800.0667
168,650.2
171,667.3333
176,195.3333
220,199.9
245,564.4
26,553.9
263,696.9667
29,998.4
32,374.2333
33,371.7333
370,549.5333
38,422.0667
40,716.8667
423,397.1667
426,568.8333
442,346.5667
443,678.4667
444,408.3333
455,933.0667
483,578.4333
485,283.9667
527,157.2667
547,303.0333
556,5.3
725,75.4667
76,382.5333
847,75.1333
919,226.0
925,120.8333
950,792.0667
976,162.4333
981,279.7
983,5.1333
208,410.8667
229,392.8667
234,560.2
24,445.1333
261,337.0
30,1121.0333
307,302.1333
39,257.9667
464,438.7333
609,14.0667
655,330.6667
686,164.3667
767,193.3
892,422.4667
895,130.4333
135,546.6
136,478.8667
251,521.3
302,380.8667
336,724.1333
337,576.8
436,4.2667
437,287.8
439,5.1333
460,792.6333
513,980.5
644,325.2
753,238.0667
816,347.2333
860,204.4667
883,146.7
900,432.7667
978,4.8333
987,278.1667
118,536.4667
27,475.5
34,535.5667
470,43.6667
491,52.0667
613,92.7
461,179.6667
511,286.1
651,662.1
119,83.3
980,200.1667
264,458.2667
267,110.9333
510,250.5
565,64.2
570,88.7333
674,102.0667
681,233.9333
707,300.7333
739,183.1667
823,136.6333
957,98.2667
996,4.4667
758,143.8667
94,448.1667
130,273.8333
144,314.3
15,701.1667
186,534.7
191,881.5667
217,426.7333
219,355.9667
228,279.9333
308,987.9
345,450.4
425,320.7667
432,21.4667
433,404.8667
458,676.1
520,609.9667
540,96.3
552,474.5667
594,262.4667
647,248.2333
649,204.3
693,155.1667
71,77.0333
714,14.9333
719,91.5
752,237.9
759,103.2667
792,3.2333
796,268.9
890,4.5
156,111.6333
167,374.6
231,698.1667
349,285.0333
515,519.6333
656,5.2333
95,501.5
275,495.0
335,7.5333
706,274.8
838,4.0333
908,332.8
126,411.5
138,562.4
286,704.7
408,747.9
56,701.4667
586,295.0
635,6.3
698,296.3667
723,80.5333
227,441.0667
435,124.2
196,279.5667
197,492.9
198,698.3
200,319.0667
204,682.0333
205,342.4333
445,432.0333
557,281.4667
576,347.0667
593,501.6667
751,139.4333
917,144.6667
940,70.0333
955,51.8
970,5.9667
974,138.9667
291,224.4667
294,470.0
399,111.2667
403,301.8667
413,331.5333
440,718.8333
457,290.6667
482,477.2
484,109.4333
542,236.0667
562,333.8333
563,181.6333
572,353.2667
585,114.0667
600,96.1333
623,94.1
694,96.0333
789,327.2
802,5.6
813,396.7333
840,157.2
909,286.0
922,207.1333
936,604.9667
992,67.3333
239,376.4333
244,491.5667
272,360.0
273,399.4667
304,493.8
305,470.7
322,152.9
350,203.3333
446,292.6667
497,136.5333
579,241.9333
588,219.8333
590,299.6333
624,179.0333
679,571.1667
685,580.6667
785,6.7
949,351.6667
257,197.6333
277,72.5
692,19.0667
776,284.4667
604,20.0
646,31.2333
683,206.8667
738,583.8
59,464.4
599,251.7
807,121.1667
402,92.1
545,315.1667
844,5.0
521,105.4667
523,73.2
553,85.2667
554,233.5
598,40.7333
766,82.1333
867,41.4667
75,216.6667
175,131.2667
571,289.5667
663,297.8333
815,154.4667
877,301.5333
880,343.6333
901,4.6667
982,5.6
921,93.3333
140,597.1333
274,87.9667
334,47.8
447,75.2667
819,64.0333
933,4.7667
289,73.2
312,296.2667
465,224.8333
797,4.6667
617,57.3667
735,92.5333
929,78.2
246,155.1333
332,282.1667
407,95.2333
451,77.5
488,15.5
499,469.2333
500,193.0667
672,199.8333
729,57.6333
9,134.6667
913,172.6333
951,172.5
559,212.2667
577,188.5333
610,331.8333
783,202.9
299,261.3
999,177.5
779,4.0
149,509.2667
344,226.4667
381,435.9667
575,142.0333
760,5.4333
364,118.4
49,72.1333
50,152.1
984,208.7
512,220.3667
849,69.6
855,5.9333
645,4.1
697,17.4
906,89.7
907,136.4667
382,5.5667
383,19.3
386,202.1333
391,117.0333
396,115.2333
398,6.3333
668,5.9
851,15.4667
235,271.4
241,99.5667
639,4.9333
926,331.1333
927,39.8667
930,7.0
931,226.1
631,31.1
195,412.0
369,186.0667
471,260.8
501,9.5
539,53.6
676,4.2333
724,6.2333
778,57.2667
786,182.2
799,16.3333
818,102.8333
821,181.7333
857,124.7
882,41.0333
643,276.6
934,86.8
331,186.8
374,91.9
536,233.9333
664,361.5333
742,4.9667
749,68.9
276,282.6
764,114.8667
822,287.8
829,4.2667
315,18.2667
341,26.3667
696,24.3333
872,486.6
875,5.2667
416,34.7
538,5.7333
854,126.6
479,91.4667
629,14.9667
905,37.6
869,65.7333
852,6.4667
348,5.1
810,261.1333
628,39.0
947,129.1333
705,184.5333
845,528.3333
627,475.8667
678,234.4333
710,194.7333
968,66.9
969,5.3667
709,16.3333
800,89.9333
745,61.0333
911,94.7333
941,5.5333
966,6.1333
528,414.9333
682,5.6667
824,5.2
839,7.4
903,6.3333
587,152.9667
865,361.2333
202,50.5667
689,6.0
677,170.0
850,87.5
886,131.8667
899,5.9
715,141.7667
887,94.8333
793,6.2333
637,103.2333
924,80.1333
977,300.1667
787,6.2
636,5.0667
755,141.0
842,146.0333
928,6.2333
487,114.1667
503,10.6
558,49.7667
650,4.3667
596,7.9
330,126.4
721,6.0
878,17.7333
953,234.5
964,80.4333
898,6.0667
920,48.2
841,90.1
871,5.7667
939,6.0
622,6.3
988,5.6333
997,120.5667
879,5.4333
507,5.6
765,261.2
505,42.9667
833,176.5667
625,9.3333
740,103.6
472,112.6333
712,85.7667
534,3.9667
831,4.9
986,5.4667
814,71.4333
897,49.5333
657,4.5333
722,7.1
737,5.0333
584,193.2667
835,138.5333
811,47.4333
952,182.7
574,7.6667
718,191.3667
774,3.1333
806,55.6667
567,200.1667
620,110.0667
843,27.4333
943,5.8333
475,47.2333
889,123.7
619,63.0
630,5.7
733,86.3667
825,5.1667
858,4.8667
868,5.1333
904,4.6333
794,4.5333
43,60.6333
945,3.9333
962,5.0333
923,6.2667
894,4.5333
989,100.2333
836,5.5333
848,153.7667
861,7.1
770,4.3
805,16.1333
757,80.7
414,5.0667
632,4.8
985,5.7333
659,3.3667
782,5.0667
959,6.8333
960,4.6
961,5.4667
915,5.3667
680,5.5
948,4.3
761,28.9667
791,64.5
870,5.6
873,39.4
874,5.2333
456,5.9
773,77.9
891,3.5333
993,74.0667
801,5.0333
784,54.9333
864,6.3667
866,4.9333
884,5.3333
888,93.6333
991,86.9667
415,5.6667
449,5.6667
603,5.3333
605,5.3667
916,5.0333
795,63.5333
669,196.0667
942,4.5
967,10.9333
830,69.5333
463,5.3333
561,5.7333
701,4.8
727,75.5333
893,6.0667
912,6.9
522,4.5333
817,40.7
606,32.7
673,4.3
716,21.2333
763,58.5333
902,77.9667
827,5.7
713,102.3
958,4.8
972,56.1667
762,4.4
595,5.9
781,47.1
583,5.5667
524,5.7333
688,3.8
790,3.8333
775,6.0
876,4.1
863,4.6667
578,5.5333
994,5.0667
846,6.0667
938,4.6333
626,5.6667
634,5.5
946,3.8
910,5.1
998,5.4333
995,5.3333
788,5.0667
944,4.2667
750,63.8
862,4.9
780,79.9667
853,4.8
881,5.0333
965,5.5667
973,5.5667
975,39.4
