node,mean_size
233,505.374
419,529.822
83,536.316
192,296.746
411,525.726
412,491.422
516,200.26
517,188.23
743,23.866
812,486.096
104,406.818
122,354.47
123,405.748
150,431.592
157,515.146
162,499.432
179,465.9
181,484.184
182,430.768
201,481.508
295,502.748
296,520.35
320,459.892
321,473.456
342,510.79
352,353.586
376,459.558
378,335.546
379,474.6
385,331.032
389,445.324
390,444.406
392,311.444
393,520.39
394,383.228
395,449.784
397,404.84
526,494.594
53,442.242
546,530.052
582,294.276
60,481.026
61,510.792
741,114.142
288,419.606
387,430.792
388,369.664
114,535.284
115,535.228
129,537.41
145,510.484
152,511.59
153,495.362
154,504.336
158,463.57
159,421.028
16,519.018
161,455.252
163,473.56
165,534.228
169,534.274
170,530.964
180,513.726
183,537.41
184,517.034
190,443.734
203,456.438
210,528.94
212,535.254
236,487.38
242,399.786
243,477.354
249,537.41
252,537.41
269,522.39
28,527.636
281,498.916
285,529.962
303,532.044
314,482.704
333,536.33
346,387.974
347,331.228
355,497.62
357,461.68
358,452.418
360,382.174
362,516.354
363,499.004
367,522.504
375,503.404
384,287.624
41,531.018
42,521.73
420,535.378
422,478.642
427,491.98
431,323.294
441,480.122
453,411.398
473,529.91
474,519.248
478,439.008
48,479.718
489,422.776
492,397.03
493,525.794
506,486.332
518,511.92
533,535.308
543,441.614
544,370.612
550,397.33
569,398.198
58,536.304
589,376.66
601,431.576
607,427.202
612,476.472
654,441.208
667,399.26
747,450.876
748,395.158
77,335.06
771,177.644
80,518.102
81,534.162
856,506.636
859,520.334
87,535.236
914,314.578
113,526.66
132,495.624
188,456.902
230,355.272
253,470.83
259,355.268
278,499.166
279,169.96
287,324.606
290,523.454
298,251.094
311,413.484
356,482.664
365,528.896
372,368.544
373,453.718
454,203.126
46,508.752
462,379.11
467,359.478
480,480.476
486,517.13
490,466.25
519,292.046
531,488.286
551,315.872
614,67.718
615,495.078
642,351.114
671,412.074
68,482.704
690,334.75
695,371.656
717,170.63
72,128.504
756,303.38
828,389.582
885,90.216
90,372.732
932,533.134
137,521.35
139,409.24
141,516.176
164,453.236
172,526.91
174,520.616
19,512.906
207,401.072
209,513.992
214,478.952
216,343.026
23,513.998
237,373.794
31,466.508
318,497.782
319,191.568
338,495.108
343,327.39
35,500.17
361,471.944
401,442.838
410,215.796
417,497.842
418,394.47
428,337.8
430,493.764
438,522.58
448,428.642
45,448.978
468,347.936
47,488.43
481,468.74
532,298.64
54,462.706
541,316.446
57,499.0
591,169.576
597,246.196
63,536.348
665,385.628
70,285.058
702,60.57
704,35.262
730,244.78
736,120.082
769,60.112
78,341.086
79,457.182
8,424.08
809,475.04
834,33.376
837,31.238
896,391.196
91,371.55
954,168.076
963,429.544
108,438.074
109,125.526
110,175.734
111,137.6
112,316.86
328,271.566
469,273.596
476,164.494
477,192.522
514,190.46
652,157.642
66,408.04
67,164.054
93,527.69
12,481.828
213,430.388
22,257.634
240,313.098
247,269.242
265,398.762
270,277.038
293,297.226
359,352.776
406,315.804
421,457.488
452,419.228
466,446.134
496,316.204
502,310.034
504,430.764
525,406.624
529,387.406
530,179.098
555,287.214
566,300.304
573,305.088
602,332.18
608,338.428
611,381.378
621,268.906
661,463.676
666,330.026
699,298.594
7,497.164
700,365.434
720,306.486
754,356.828
804,208.434
956,251.27
37,397.858
116,518.408
151,463.828
168,503.488
171,471.898
176,402.278
220,287.736
245,470.584
26,410.874
263,495.546
29,500.994
32,412.458
33,395.066
370,421.996
38,453.684
40,487.104
423,440.212
426,491.246
442,375.584
443,470.34
444,394.51
455,504.824
483,471.376
485,411.842
527,298.68
547,367.012
556,167.702
725,253.816
76,342.936
847,343.776
919,210.442
925,280.584
950,457.46
976,334.65
981,341.85
983,76.518
208,475.356
229,395.246
234,445.49
24,403.73
261,459.37
30,506.384
307,326.736
39,415.916
464,463.306
609,100.026
655,403.958
686,201.918
767,117.856
892,327.6
895,72.968
135,442.94
136,373.726
251,424.656
302,352.33
336,423.348
337,446.474
436,79.434
437,429.028
439,80.606
460,480.808
513,483.1
644,267.958
753,290.506
816,291.08
860,310.896
883,182.03
900,350.09
978,95.682
987,201.982
118,380.168
27,480.806
34,375.15
470,333.382
491,279.494
613,127.024
461,303.07
511,296.458
651,277.688
119,242.932
980,181.444
264,406.026
267,248.656
510,297.116
565,181.226
570,262.08
674,278.64
681,326.852
707,406.662
739,148.118
823,277.04
957,165.376
996,21.522
758,251.35
94,446.868
130,403.902
144,268.536
15,454.182
186,393.004
191,472.75
217,312.694
219,316.44
228,327.236
308,451.692
345,348.896
425,335.564
432,110.748
433,293.494
458,456.27
520,481.92
540,198.568
552,437.768
594,126.674
647,230.056
649,171.496
693,129.974
71,251.258
714,365.044
719,226.528
752,126.114
759,37.674
792,23.586
796,98.628
890,26.56
156,299.16
167,502.446
231,487.436
349,291.056
515,445.83
656,190.566
95,466.896
275,395.872
335,268.18
706,152.824
838,33.692
908,337.164
126,429.468
138,401.03
286,468.302
408,467.264
56,472.298
586,364.258
635,185.746
698,377.21
723,163.786
227,280.732
435,196.48
196,396.322
197,417.76
198,428.61
200,389.69
204,431.448
205,391.882
445,392.038
557,302.382
576,334.024
593,427.918
751,153.166
917,354.186
940,52.618
955,133.078
970,143.96
974,142.24
291,379.024
294,320.42
399,324.906
403,304.256
413,388.304
440,498.144
457,363.458
482,449.852
484,309.102
542,300.068
562,385.852
563,275.824
572,353.56
585,201.438
600,196.898
623,150.524
694,156.662
789,219.328
802,136.658
813,274.51
840,311.316
909,169.594
922,310.91
936,317.8
992,18.424
239,227.484
244,356.204
272,450.306
273,354.742
304,407.196
305,492.744
322,302.804
350,337.484
446,339.786
497,251.862
579,277.632
588,316.782
590,357.696
624,182.598
679,321.654
685,455.046
785,89.784
949,352.448
257,306.038
277,332.234
692,43.578
776,363.972
604,168.97
646,76.41
683,162.264
738,442.358
59,475.618
599,243.932
807,135.684
402,164.414
545,363.246
844,79.054
521,202.162
523,240.764
553,124.882
554,184.338
598,124.59
766,48.234
867,82.404
75,292.688
175,204.476
571,304.408
663,318.674
815,327.748
877,177.628
880,392.306
901,34.316
982,27.042
921,199.422
140,411.35
274,335.282
334,260.204
447,358.236
819,86.32
933,226.948
289,161.25
312,394.73
465,262.856
797,92.776
617,99.98
735,147.674
929,160.63
246,284.384
332,341.082
407,352.738
451,227.006
488,204.712
499,432.052
500,299.266
672,236.134
729,161.996
9,387.572
913,287.48
951,154.842
559,165.796
577,229.458
610,273.968
783,149.546
299,340.75
999,20.176
779,72.42
149,355.678
344,244.54
381,389.026
575,211.436
760,81.994
364,164.154
49,209.832
50,231.862
984,59.062
512,103.278
849,139.66
855,111.728
645,73.202
697,59.326
906,106.472
907,180.714
382,118.438
383,107.388
386,176.44
391,314.61
396,250.206
398,95.766
668,30.338
851,192.74
235,332.582
241,308.01
639,105.64
926,204.0
927,181.254
930,204.846
931,216.808
631,47.496
195,421.006
369,148.454
471,250.286
501,228.904
539,159.99
676,75.332
724,43.874
778,109.538
786,161.21
799,108.716
818,259.226
821,46.248
857,107.54
882,47.046
643,233.572
934,78.1
331,342.474
374,286.656
536,227.478
664,189.402
742,60.74
749,96.49
276,174.228
764,175.492
822,287.626
829,79.514
315,163.036
341,212.92
696,176.612
872,223.118
875,32.352
416,58.892
538,132.65
854,151.606
479,65.01
629,79.406
905,158.918
869,104.006
852,71.8
348,75.064
810,279.882
628,120.594
947,164.864
705,143.348
845,382.078
627,253.13
678,225.804
710,276.266
968,47.162
969,47.902
709,54.882
800,109.216
745,138.536
911,74.936
941,37.49
966,44.022
528,197.074
682,53.448
824,24.556
839,55.006
903,46.548
587,266.708
865,202.27
202,135.876
689,36.556
677,66.642
850,51.512
886,216.934
899,34.442
715,101.998
887,49.204
793,76.566
637,74.044
924,234.304
977,48.214
787,25.824
636,27.914
755,23.768
842,45.964
928,27.722
487,198.398
503,196.53
558,175.648
650,26.882
596,110.13
330,159.322
721,106.276
878,100.344
953,235.322
964,120.19
898,41.952
920,21.454
841,116.072
871,31.348
939,58.064
622,19.29
988,60.324
997,50.292
879,24.614
507,97.854
765,321.252
505,193.184
833,166.278
625,151.06
740,107.082
472,151.782
712,62.512
534,107.226
831,28.952
986,68.84
814,90.312
897,29.102
657,33.268
722,80.714
737,33.496
584,91.34
835,135.668
811,143.312
952,128.232
574,86.066
718,131.126
774,31.066
806,107.844
567,75.272
620,61.328
843,26.71
943,21.462
475,42.942
889,99.194
619,152.094
630,32.248
733,184.556
825,48.692
858,26.512
868,48.596
904,23.644
794,34.338
43,188.432
945,58.922
962,22.562
923,48.642
894,21.388
989,60.12
836,52.668
848,64.286
861,23.796
770,26.432
805,68.58
757,51.034
414,58.558
632,58.558
985,18.132
659,25.468
782,79.184
959,23.846
960,31.21
961,34.178
915,19.288
680,21.51
948,27.072
761,34.24
791,114.992
870,63.336
873,27.046
874,67.708
456,52.648
773,29.006
891,52.684
993,19.214
801,50.6
784,18.06
864,30.092
866,67.508
884,25.614
888,27.828
991,104.102
415,33.654
449,4.318
603,4.24
605,12.088
916,2.158
795,26.644
669,96.128
942,27.996
967,92.66
830,22.596
463,14.096
561,18.148
701,24.814
727,88.452
893,47.114
912,90.636
522,45.992
817,89.35
606,27.86
673,17.972
716,23.862
763,32.966
902,21.312
827,34.476
713,86.88
958,59.996
972,39.936
762,7.48
595,16.92
781,40.866
583,15.064
524,10.814
688,27.004
790,19.374
775,18.308
876,21.494
863,23.558
578,9.724
994,17.958
846,2.202
938,18.098
626,24.422
634,8.56
946,17.312
910,29.986
998,31.196
995,2.196
788,12.8
944,22.562
750,26.88
862,14.958
780,22.362
853,37.636
881,19.136
965,16.232
973,28.744
975,19.324
