node,mean_infected_time
544,1014.86
550,910.2
569,542.83
58,2267.89
589,650.88
601,1057.55
607,935.6
612,1221.58
654,927.61
667,544.62
747,882.4
748,893.26
77,593.6
771,315.99
80,1422.39
81,2003.68
856,1212.06
859,1492.33
87,2725.53
914,569.0
113,1666.96
132,1911.85
188,1228.77
230,730.16
253,1458.1
259,507.02
278,1255.71
279,350.09
287,559.18
290,1758.6
298,612.28
311,882.9
356,1784.24
365,1945.92
372,938.76
373,953.57
454,625.95
46,1672.13
462,604.25
467,732.94
480,924.8
486,1419.66
490,1208.24
519,575.6
531,1358.51
551,420.57
614,5.99
615,1389.24
642,667.83
671,625.13
68,925.94
690,749.84
695,687.53
717,217.69
72,117.37
756,576.72
828,833.22
885,106.25
90,939.53
932,1586.08
137,1593.25
139,668.87
141,1266.31
164,948.19
172,1570.11
174,1475.98
19,1168.57
207,778.09
209,1776.61
214,1100.73
216,679.3
23,1460.69
237,802.67
31,1113.35
318,1413.15
319,445.76
338,1337.88
343,640.39
35,1160.61
361,1060.82
401,1079.11
410,480.55
417,1417.79
418,860.78
428,219.11
430,1331.44
438,1671.63
448,706.24
45,843.01
468,533.34
47,1001.46
481,904.83
532,825.04
54,974.71
541,619.72
57,1160.21
591,404.38
597,567.56
63,2371.9
665,725.8
70,398.86
702,107.25
704,77.6
730,364.16
736,240.62
769,104.13
78,805.98
79,1328.57
8,629.09
809,1105.54
834,87.35
837,33.46
896,1012.39
91,808.35
954,159.88
963,725.6
108,831.24
109,254.51
110,183.94
111,123.29
112,332.78
328,358.95
469,397.81
476,231.52
477,295.35
514,128.23
652,254.2
66,565.87
67,266.75
93,1596.01
12,1196.31
213,399.59
22,400.91
240,516.8
247,138.23
265,428.7
270,578.08
293,524.15
359,286.41
406,326.85
421,919.03
452,369.63
466,745.52
496,461.55
502,266.82
504,685.53
525,410.11
529,463.06
530,230.19
555,408.81
566,216.42
573,398.23
602,300.59
608,371.87
611,798.68
621,479.0
661,877.92
666,418.23
699,362.68
7,1071.75
700,308.94
720,357.41
754,480.77
804,147.26
956,273.02
37,674.48
116,1136.67
151,1172.88
168,1701.83
171,836.54
176,636.32
220,506.63
245,1117.64
26,734.41
263,1571.9
29,1443.26
32,730.29
33,720.51
370,686.57
38,820.93
40,930.17
423,811.4
426,1184.14
442,506.52
443,744.92
444,1109.82
455,1183.72
483,797.27
485,718.38
527,324.12
547,635.61
556,128.27
725,329.2
76,657.75
847,420.04
919,216.12
925,285.33
950,799.01
976,430.19
981,666.09
983,114.3
208,993.71
229,938.72
234,1193.04
24,587.77
261,1268.87
30,1248.74
307,687.12
39,968.16
464,986.05
609,180.37
655,770.34
686,113.57
767,250.54
892,773.45
895,88.5
135,1015.37
136,766.01
251,717.5
302,643.7
336,889.19
337,721.88
436,87.93
437,901.08
439,201.28
460,1079.61
513,1288.48
644,299.29
753,406.99
816,396.94
860,357.78
883,193.25
900,530.71
978,119.97
987,296.63
118,594.82
27,972.06
34,705.14
470,616.1
491,243.76
613,187.87
461,456.6
511,522.95
651,584.55
119,318.75
980,221.91
264,255.75
267,176.95
510,328.28
565,105.19
570,283.22
674,346.76
681,388.97
707,424.97
739,427.01
823,419.07
957,89.24
996,29.97
758,184.77
94,820.35
130,584.15
144,362.58
15,1144.66
186,972.62
191,1138.96
217,525.16
219,432.92
228,859.49
308,1186.35
345,618.74
425,538.14
432,277.02
433,576.98
458,1059.52
520,1515.05
540,396.17
552,844.37
594,291.87
647,379.94
649,229.59
693,262.41
71,199.97
714,566.28
719,142.25
752,349.85
759,137.41
792,70.57
796,145.78
890,5.24
156,199.93
167,1097.57
231,1027.48
349,310.88
515,1031.19
656,267.26
95,1109.84
275,566.49
335,131.93
706,234.51
838,4.38
908,583.37
126,973.0
138,673.36
286,1027.91
408,1199.47
56,1065.47
586,824.84
635,231.09
698,650.16
723,180.39
227,542.86
435,375.22
196,716.2
197,659.5
198,562.67
200,788.33
204,758.74
205,650.21
445,1045.0
557,545.07
576,964.52
593,658.58
751,173.19
917,453.22
940,149.28
955,136.48
970,199.05
974,172.85
291,475.32
294,703.82
399,595.27
403,446.7
413,888.55
440,1076.42
457,563.52
482,818.11
484,591.08
542,543.81
562,565.13
563,564.76
572,964.83
585,135.53
600,242.48
623,171.22
694,256.12
789,235.94
802,98.0
813,624.95
840,482.52
909,382.54
922,452.41
936,596.59
992,97.14
239,342.15
244,670.91
272,1220.5
273,535.48
304,990.88
305,1246.29
322,367.74
350,424.43
446,416.29
497,605.98
579,306.71
588,466.34
590,540.72
624,256.67
679,486.87
685,776.82
785,159.65
949,575.27
257,321.13
277,500.02
692,4.99
776,221.75
604,106.35
646,80.33
683,146.96
738,1160.33
59,1046.6
599,318.19
807,158.78
402,234.35
545,466.97
844,40.34
521,424.61
523,448.54
553,259.52
554,376.63
598,212.85
766,195.08
867,168.3
75,347.03
175,299.66
571,564.91
663,539.52
815,355.18
877,282.63
880,1086.13
901,21.93
982,17.59
921,265.3
140,579.39
274,505.27
334,214.34
447,223.53
819,45.53
933,244.81
289,128.66
312,854.99
465,255.68
797,67.73
617,59.55
735,96.58
929,155.62
246,104.09
332,230.71
407,363.86
451,270.21
488,163.14
499,626.4
500,318.49
672,322.71
729,212.41
9,372.72
913,149.34
951,98.71
559,586.22
577,301.25
610,656.84
783,280.77
299,574.62
999,4.79
779,164.61
149,596.05
344,94.93
381,374.99
575,321.3
760,48.59
364,425.12
49,318.42
50,344.31
984,96.19
512,174.71
849,158.46
855,122.16
645,52.24
697,36.33
906,188.43
907,181.28
382,262.35
383,151.17
386,255.25
391,327.97
396,248.8
398,63.12
668,4.45
851,170.96
235,311.6
241,367.4
639,74.04
926,402.7
927,231.57
930,227.73
931,211.1
631,43.55
195,889.27
369,280.89
471,379.22
501,313.59
539,151.56
676,121.97
724,104.29
778,173.81
786,244.71
799,236.77
818,545.12
821,165.35
857,159.54
882,133.48
643,73.78
934,193.76
331,527.32
374,231.94
536,386.9
664,282.11
742,123.33
749,120.45
276,208.59
764,115.59
822,287.18
829,59.13
315,180.61
341,174.41
696,358.61
872,247.35
875,5.16
416,100.86
538,13.06
854,281.34
479,78.33
629,115.24
905,181.78
869,31.56
852,74.01
348,159.98
810,281.28
628,161.7
947,235.59
705,186.88
845,1048.86
627,442.5
678,255.61
710,414.35
968,5.61
969,150.03
709,6.44
800,60.89
745,182.96
911,97.94
941,93.42
966,113.42
528,197.67
682,40.16
824,5.79
839,27.66
903,39.6
587,411.51
865,371.73
202,138.85
689,3.91
677,108.18
850,145.86
886,230.2
899,39.19
715,104.11
887,25.44
793,58.9
637,120.94
924,326.28
977,5.34
787,4.66
636,95.38
755,72.54
842,113.39
928,53.77
487,72.81
503,76.45
558,163.46
650,37.37
596,121.43
330,119.03
721,82.36
878,82.42
953,290.63
964,47.62
898,19.93
920,126.74
841,164.29
871,87.88
939,48.03
622,43.95
988,31.63
997,54.35
879,37.99
507,113.24
765,436.79
505,121.54
833,224.74
625,173.38
740,92.61
472,101.39
712,30.49
534,81.09
831,41.46
986,89.01
814,34.82
897,32.0
657,4.65
722,76.39
737,34.58
584,37.5
835,141.33
811,184.55
952,113.84
574,150.26
718,215.11
774,72.51
806,34.24
567,124.27
620,51.07
843,41.23
943,5.14
475,4.72
889,138.58
619,106.1
630,37.13
733,186.02
825,35.01
858,65.99
868,112.91
904,5.04
794,45.93
43,150.55
945,17.39
962,87.26
923,5.75
894,86.38
989,5.3
836,35.2
848,88.77
861,4.86
770,4.99
805,70.13
757,95.18
414,37.12
632,46.6
985,29.42
659,33.38
782,257.12
959,32.05
960,112.29
961,71.93
915,5.5
680,5.05
948,25.03
761,4.95
791,185.42
870,33.16
873,44.77
874,80.07
456,216.33
773,57.5
891,5.27
993,53.81
801,16.59
784,4.71
864,45.49
866,76.51
884,5.42
888,5.07
991,115.65
415,33.34
449,4.96
603,5.55
605,4.83
916,5.35
795,114.38
669,112.13
942,46.78
967,125.95
830,60.71
463,14.05
561,28.4
701,14.1
727,146.44
893,32.94
912,70.53
522,61.32
817,21.61
606,5.4
673,5.5
716,4.92
763,5.8
902,117.28
827,20.06
713,90.9
958,79.49
972,47.35
762,6.34
595,5.14
781,40.69
583,5.33
524,4.93
688,17.49
790,4.87
775,69.93
876,37.21
863,23.93
578,18.99
994,6.08
846,4.65
938,4.94
626,78.78
634,4.84
946,4.2
910,6.26
998,69.75
995,4.97
788,4.85
944,6.25
750,5.7
862,5.36
780,79.19
853,47.41
881,41.02
965,33.92
973,30.26
975,5.33
