node,mean_infected_time
1471,66.5667
1475,6.6667
1477,72.8333
1483,4.9
1485,6.6
1487,63.1333
310,654.7333
1945,5.9
1948,38.3333
1959,53.4
2007,4.4
603,290.8
812,101.2667
817,173.5333
1198,13.1
1199,5.9333
12,482.5667
1230,148.9333
13,498.0667
1340,110.4667
1350,21.0667
1352,107.3333
1409,133.9667
1457,472.8
1525,142.1
1527,6.1
1529,170.5333
1532,4.4
1541,123.4333
1551,395.2
1575,259.5
1578,199.6
1582,208.6
1584,274.8
1587,15.8667
1588,34.2
1589,108.1667
1590,90.6333
1591,146.4667
1592,4.6667
17,150.5
18,293.3
218,1348.4
257,300.0
258,496.9
260,607.4667
268,1134.7333
45,1678.6
54,1115.8667
616,800.5667
618,16.5
619,493.4333
621,727.5
622,540.7667
814,488.2
927,181.9333
1200,4.6
1201,5.7667
1202,5.5
1203,4.3333
1204,115.5
1206,4.0
590,500.2333
1207,7.7
1208,5.8333
1211,4.6667
1209,92.4667
1214,5.1333
1210,4.3667
2867,4.4667
240,377.1667
2463,360.5667
1280,302.3667
1284,571.5
2449,217.0333
2456,324.1333
2461,35.2667
2464,89.2667
2475,164.8333
2476,233.3333
2477,170.4333
2479,259.1
2619,5.3
2623,4.2667
2624,66.5667
2625,4.8333
2626,4.7
2627,5.8333
2628,5.8667
329,528.7333
771,268.3
236,122.7333
1217,45.4
1219,89.4
1220,5.6667
763,7.7
1218,4.4667
1221,5.2667
1222,6.2667
1223,7.7667
304,204.3333
141,4.7
153,6.2
154,6.9333
163,5.1667
165,5.6667
211,4.5
212,7.7
272,125.2333
73,32.0333
1333,5.5
1334,5.4667
1335,6.9
1336,6.1
1225,6.2
1226,246.9667
1227,68.0
1228,6.2667
1229,122.9
1231,151.1667
1236,84.2
1237,4.7333
1238,5.6
1239,484.1
1240,20.5333
1241,4.3
1243,7.5667
1244,193.3667
1245,4.5333
1250,4.1667
1251,5.0667
1261,135.4
1262,6.7667
1263,5.5
1264,5.7333
1269,98.9
1270,14.4667
1232,6.6333
1234,59.8667
1277,4.9
1278,3.8667
1279,87.8333
284,59.2333
1233,5.6667
1235,5.7667
1265,6.7667
1253,32.7667
1255,191.6667
1242,5.3
1246,6.2333
1247,5.6
1248,5.5
1249,45.3
1276,5.5333
1282,420.2
2450,34.6333
2451,70.7
2455,3.4667
261,228.7333
263,96.6
264,63.2667
2427,22.0
2655,4.2
1257,5.0667
1258,49.9667
1259,5.5333
166,47.4333
175,515.0667
187,5.5
194,4.9333
232,555.2333
55,802.8333
56,1543.8333
1260,5.5667
1266,51.4
1267,138.5
1273,380.8333
1268,4.8667
1271,5.0333
1272,31.7
2472,103.6333
2552,63.7667
1274,5.8333
1275,5.3333
289,1054.0
300,218.5667
405,1093.2667
1283,267.6
2460,4.3667
2462,4.8
2465,91.4
332,103.9
2523,66.1667
177,10.4333
2916,5.4667
327,129.4667
1286,5.0667
1287,5.1
1288,5.9667
1289,5.3
1290,4.3333
1291,6.7
1292,5.4667
2868,5.8
1300,5.0333
1301,105.5667
1302,32.3
1303,29.9333
1304,60.9667
1306,5.7333
1307,6.2
1308,6.8333
1309,5.6333
2869,9.1667
1739,5.1333
1773,8.2333
1792,7.9333
1793,5.1667
1794,5.2333
1795,5.2667
1796,6.2667
1797,7.2
1798,5.7
1799,4.2667
1809,5.6333
1836,5.9667
1297,6.5333
1864,4.4
1884,4.6333
1298,5.3333
1299,87.2333
1915,118.5
1914,93.1667
1408,180.4333
1546,106.4333
1547,116.9333
16,276.1333
1644,172.0
1648,24.9
1649,4.1333
1650,83.6667
1651,4.4333
1652,4.9667
1653,6.5
1654,4.1
1655,4.7
1656,5.0667
1657,5.2333
1658,16.8
1659,74.2667
1660,5.0
1661,95.6
1662,4.6333
1663,7.3667
1664,16.8667
1665,4.9
1666,46.4667
1667,4.8333
1668,4.3333
1669,5.3667
1670,6.3333
1671,4.3333
1672,5.3667
1673,6.9333
1674,6.0333
1675,4.0
1676,123.1333
1677,6.7333
1678,5.4
1679,72.0333
1680,33.5667
1681,4.3
1682,4.8667
1683,5.8667
813,293.9333
934,388.6667
1305,45.4333
1310,91.0667
1311,4.4667
1312,5.2
1313,26.8667
1314,4.9
1315,4.9667
1316,4.4667
1317,6.7667
1318,4.3667
1319,5.7667
226,230.0333
315,466.4667
431,957.9333
79,166.7
1320,63.9333
1321,53.6333
1322,4.5333
1323,4.8
1324,36.9
305,30.3333
1325,5.9333
1326,43.2667
1327,11.8
1328,4.8667
1329,19.6667
1331,8.6333
2437,344.4
2473,272.9667
2474,144.1
2478,186.4333
2480,43.0333
2481,4.3
1330,6.0333
1332,6.5333
2806,4.6667
2822,4.8
1337,4.9
1338,125.3667
1339,4.5333
1341,3.6333
1342,6.8667
1343,7.0
1344,389.9333
2487,79.2667
2488,11.6333
2489,6.1667
2490,4.9
2491,9.5
2492,206.3333
2493,122.1
2494,259.2333
2495,69.0
1359,6.0
1360,4.9667
1361,5.2333
1362,6.1
1363,6.0333
1364,5.2
1365,4.9
1366,6.0667
1367,6.9333
1368,5.3
1369,5.5333
1371,4.5667
1372,6.1333
1373,3.4333
1374,5.2667
1375,5.4
1378,5.9
1379,7.6333
1381,5.5
1382,5.4
1830,5.1
2795,4.8
2796,4.6
1345,3.8
1346,6.2
1347,6.9333
1348,4.4667
1349,8.1667
1351,138.5
1353,5.4333
19,6.7
1354,4.5333
1356,4.3
1357,4.4667
1383,4.8667
1384,5.2667
1385,6.2667
1386,5.6
1387,6.1
1388,5.4333
1389,5.9333
1390,6.9333
1391,6.7
1392,4.1667
1393,5.3667
1394,5.8
1395,5.8667
2876,6.2
2879,5.3333
2550,4.7667
2704,5.7667
321,53.0667
1405,21.5667
1406,75.8
1407,30.2
1526,4.8333
1530,5.4
1531,5.4667
1533,30.2333
1536,4.1
1355,6.6667
1358,4.6667
2424,46.2
2433,330.4667
2436,699.0
2438,199.0
2459,48.6333
2496,330.0
2500,43.5667
2521,5.1333
2522,5.4667
2524,153.7
2526,4.5
2551,6.0
2563,103.8
2564,80.4667
2565,71.7333
2578,59.3
2594,227.4
2598,5.8
2601,72.2333
2602,69.8667
2603,69.1
2611,80.8333
2635,6.3333
2656,3.7333
2663,94.0667
2685,49.6333
2708,3.8667
2710,4.4
2711,115.3
2712,5.9
2713,4.5333
2714,5.3333
2715,4.7333
2716,49.7667
2717,46.5667
2718,4.7333
2719,66.5667
2720,44.0333
1370,5.3
1376,6.1333
1377,5.5
1380,5.7333
1940,223.6333
2430,85.3667
2432,212.3667
2434,78.7667
2440,57.8667
2483,168.3333
2485,142.5333
2497,29.1667
2536,36.7
2537,107.8667
2540,106.6333
2542,330.6333
2544,195.2333
2545,77.4333
2546,97.7667
2556,225.8667
2559,71.0
2606,94.8333
2607,213.4
2613,143.0333
2614,59.6333
2620,245.1667
2630,91.8667
2632,5.1333
2633,24.8
2645,14.4
2649,4.8333
290,1193.8
291,1344.0667
2803,5.7333
2804,5.0667
2880,5.9333
2874,5.7667
2875,4.3
2871,5.4667
2873,5.9333
2877,7.0
2878,5.1667
1396,4.0333
1397,5.8333
1398,5.1667
1400,5.1333
1401,3.7333
1402,5.7667
1403,5.4
1404,4.4667
1399,4.8667
1410,11.3
1503,613.1667
1549,351.8667
1550,336.8333
1552,432.4667
1553,220.8333
1554,371.3
1556,270.7333
1561,203.3667
1564,75.5333
1565,370.4
1566,278.3
1567,537.7
1568,253.9333
1569,84.6333
1570,370.2667
1571,92.4333
1574,359.9
1577,5.8
1579,274.3333
1580,249.0333
1581,63.0333
1583,38.1
1585,132.1667
2078,159.4
2079,249.0667
2080,379.1667
2081,89.6333
2082,198.6667
2083,68.4
2084,4.4333
2085,19.2333
2086,180.9667
2087,312.7333
2088,113.7
406,491.5667
568,674.8333
617,230.7333
815,351.8333
140,4.3
2197,138.5
2237,5.5667
2241,87.5333
2242,92.0333
2243,4.4
2247,7.6333
2251,131.4333
2236,5.7333
2250,7.4667
2272,6.7667
2282,4.9
2283,9.0333
2285,5.1333
2286,6.5333
2287,5.7
2288,5.6
2289,5.3667
2290,6.8
2291,4.3
1411,4.1333
1412,7.6333
1413,58.9667
1414,7.2667
1416,4.6
1418,6.7333
1419,5.8
1420,4.0
1494,13.0333
1522,4.9667
1523,5.0333
311,569.4667
1548,186.3333
2315,6.8
2324,180.7333
2335,9.2667
2360,117.1
2368,206.5333
2375,7.6333
2377,4.8667
2378,9.6667
2396,5.4
2397,16.1
2398,54.2
2399,5.5667
2400,5.0667
2401,5.0667
2402,5.4333
2403,4.3
608,160.6667
1423,4.5333
1424,6.2
1425,5.7333
627,863.3667
634,216.5667
900,311.8667
1456,73.3333
2066,58.9333
2076,4.0333
2077,166.3667
613,240.7667
2050,6.1667
2103,5.5667
2104,6.4
2105,5.0667
2106,6.8
2107,19.1
2108,5.9
2109,6.0333
2110,4.5
2111,87.0
2112,5.0333
2113,4.4333
2114,98.3667
2115,6.1333
2116,6.0333
615,135.5
1430,50.6667
1473,4.5667
1454,95.3
1440,105.1667
1448,4.7
1459,31.9333
1463,23.6
1441,5.8667
1437,31.0667
1438,30.1667
1439,84.2
1443,30.3
1444,23.1
1445,5.0667
1446,6.2
1447,21.4
252,6.1333
253,5.1
333,5.7667
1461,5.6333
1474,4.9667
1476,5.3333
1479,5.1333
1480,5.9
1481,4.5333
1482,4.7667
1486,5.6
1488,5.0
1489,7.0333
1490,6.2333
1491,5.2333
1492,94.3
2181,9.9
2186,38.5
2187,5.1
2189,64.4
2190,8.3333
2191,18.2333
2204,7.2
2205,4.8
2206,7.7
2207,4.2
2208,4.5
2209,5.1
2210,114.6667
2211,126.0
2212,5.6333
2213,51.1667
2214,4.0
2215,5.0333
2216,14.8333
2217,44.7333
2218,6.1
2219,5.7667
2220,5.8333
2221,6.5333
1458,6.5
2069,9.7333
149,5.7667
95,5.6
1500,75.1
1511,5.4
1517,4.2333
1521,5.2667
1493,22.1
1495,6.1333
1501,122.7333
1497,4.7
1512,17.1
1513,4.4667
1499,211.7667
1562,182.6333
1563,134.8
2059,109.2
2098,64.8667
2125,12.5333
2143,45.0333
2144,6.4667
2198,114.9333
2222,5.4333
2227,37.0333
2229,3.4
2230,150.4333
2231,133.5
2232,6.0333
2233,43.0
2234,4.8333
150,41.1333
159,4.7
185,6.9333
248,7.0
249,7.8667
250,3.6667
251,6.2333
2834,6.4333
1504,6.2333
2041,5.4
1573,184.4
2056,131.5333
2164,22.3667
2314,83.9667
2316,69.4333
2317,75.9
2329,24.5333
2346,13.0
2350,123.8333
2353,21.4
2371,73.7
2373,177.0667
2380,5.2
2381,120.5
2382,3.8667
2383,29.1667
2384,4.7
2385,98.0333
2386,5.8
2387,7.4667
2388,5.5333
2389,31.7333
2390,4.6333
2037,9.1
2040,39.9333
2046,32.4667
2881,17.6
1509,5.5
151,5.9
246,6.3
1514,5.1
1515,7.4667
1516,4.1667
1518,92.3
1520,9.9667
1519,5.5333
1524,64.8667
1528,6.2
1645,330.6667
1537,8.7
1538,6.6
1593,29.2667
1599,5.2
1600,5.8667
1608,66.5
1609,47.0667
1539,5.3667
1540,5.6
1544,24.4
1545,4.5333
1543,5.9
2200,42.8
2201,4.9667
2202,5.9333
2203,4.7333
1572,158.6333
2320,30.5
2330,166.1667
2332,193.9667
2333,21.5667
2334,187.7667
2338,25.7333
2339,11.0
2342,81.1667
2343,252.5333
2347,55.0667
2348,3.8333
2351,56.4667
2352,14.4
2358,191.8667
2359,70.9333
2370,8.7
2374,75.1
2345,5.5667
2391,81.3333
155,6.6
2341,29.6333
2367,138.3667
2319,126.5333
2354,5.6667
2355,58.2333
2356,235.6667
2325,171.6667
2331,119.6
2362,86.0
2369,22.9333
2376,17.9667
2322,14.1333
2323,30.8
2340,203.1333
2357,35.2
2364,7.2
2318,135.9333
156,153.9667
157,5.8667
158,4.6
2829,4.7333
1646,5.5667
2057,5.9333
2058,6.5333
2067,6.3667
2161,6.7
2162,6.3667
2166,47.6667
2168,5.3333
2169,8.8
2170,4.6333
2173,6.1333
2174,4.7333
2175,6.6
2176,5.5
2178,5.2333
2179,5.8667
2180,4.9667
2226,47.2
2337,34.9667
1643,6.2333
2840,7.7667
2841,6.4
2336,6.1333
2366,6.3667
2379,5.7667
2392,4.7
1962,7.1
2365,50.2
2404,5.4667
2405,69.5667
2321,103.6667
2406,5.9
2407,34.0333
2410,8.5
2418,4.5667
2419,4.9
2420,4.3667
2421,4.8333
2423,4.7
2467,4.7333
2468,4.5667
2504,8.3
2527,5.9
2560,5.8
2579,5.9667
2580,6.1667
2581,8.8667
2585,12.5
2605,6.9
2608,5.4
2618,5.9667
2679,4.8667
2680,4.9
2681,4.7333
2682,4.3
2683,4.1667
2684,6.0333
2724,3.9
2183,7.1667
2246,21.0
2725,4.3333
2730,4.3333
2731,6.3
2846,8.2667
1977,97.6
1634,11.6333
1635,70.8333
1636,4.3667
1637,43.9667
1638,8.5333
1639,97.6667
1640,4.5667
1641,4.1667
1642,3.2667
1956,118.2667
1964,8.2333
1970,83.4
1971,47.7667
1972,6.9
2845,4.8667
1963,14.5333
1973,6.3333
1974,5.0333
1975,6.4333
1976,142.1667
2238,8.1
2239,75.0
2240,98.3667
2244,6.2667
2245,89.0667
2248,193.0667
2249,4.4
2252,5.3667
2253,5.5667
2254,4.2667
2255,7.0
2256,5.2333
160,4.2333
161,4.3333
1604,5.7
1607,4.9667
162,6.8667
164,12.8667
1647,5.5667
202,3.5
198,6.1667
199,5.1333
203,8.1667
205,5.9667
274,4.2333
275,6.2667
276,5.5667
277,5.8333
278,6.1
279,7.7333
280,4.3667
281,4.4
282,4.2
283,6.5667
2826,4.8333
2827,4.6333
2847,4.8667
1684,5.0333
2293,24.5333
2749,6.4667
2750,6.6
2751,5.9
2752,3.4667
2753,5.3333
172,207.4333
451,1121.0667
168,5.8
245,4.3
247,7.8667
82,7.1
1685,6.5333
1688,6.0667
1690,5.5667
1691,5.1
1692,5.3
1693,4.6
1694,6.9
1695,5.1667
1696,7.9
1697,4.2
1699,5.7333
1700,55.1
1701,4.8667
1703,8.9667
1704,7.2333
1705,4.4333
1706,8.0
1707,8.3
1708,6.4333
1709,5.3
1710,4.6667
1711,5.1333
1712,5.6
1713,4.9333
1714,4.6333
1715,31.7333
1718,6.8333
1719,76.2
1720,6.1
1782,88.2
1804,6.3
1810,5.5333
1811,5.6667
1812,5.1333
1813,4.7333
1814,7.1333
169,7.0333
209,6.3667
2235,3.7333
2257,5.5
2258,5.1667
2259,3.8667
2260,6.0667
2261,5.6
2262,4.9667
2263,9.0333
171,4.7667
174,6.0
179,246.1333
180,6.8667
181,82.6667
1781,6.6333
1800,6.5667
1806,6.9
1721,4.3667
1722,5.3333
1723,5.5333
1744,4.6333
1752,3.9
1753,6.5
1783,4.2667
1784,5.4667
1727,4.4333
1729,4.5
1788,9.8667
1789,6.8333
1790,5.5333
1730,10.4
1774,7.5333
1777,6.7
1780,5.0333
1734,4.1
1736,5.9667
1738,7.8
1740,4.2667
809,260.9
2797,4.6333
1743,13.0333
1750,19.4333
1751,8.7
1754,153.6667
1805,6.6333
1802,4.9333
1785,5.9
1786,4.7667
1844,6.9
214,95.2
2538,6.1333
2539,4.9333
2541,4.0
2543,4.0333
2547,10.2667
2548,9.6667
306,13.0333
1815,4.6
1791,4.0
1816,6.0667
2482,5.5
2499,6.6
2554,23.1
2562,44.7
2595,3.4667
2596,59.5667
2597,5.0
2599,3.2667
2600,5.3667
2604,6.5333
2269,4.5667
2273,53.1667
2274,68.8
2278,5.0333
2279,5.9
2281,10.8667
2300,3.9
2302,36.0333
2303,5.1
2304,5.3333
2305,4.5667
2306,25.1333
2307,21.3333
2308,40.0333
2309,8.4333
2310,6.7667
2311,3.4333
2312,23.6667
2313,5.8333
913,521.7
1807,4.7
1808,4.9333
1818,5.4
1911,5.0333
1913,5.8
1817,5.8333
1819,4.8
1820,6.0333
1822,6.3
1824,6.6
1827,5.6667
1828,5.6333
1832,5.2
1890,7.3333
1892,6.2667
1825,4.5333
1826,6.5
801,5.9333
1829,7.2667
1831,5.4
201,5.0667
255,4.6667
1846,6.9333
1862,68.7333
1847,49.6333
1848,4.1333
1850,3.9
1851,7.6
1852,4.6333
1854,5.0
1857,5.1667
1859,4.5333
1877,4.3
1883,4.9333
84,3.9333
1853,3.8333
1855,5.3333
1856,4.7333
1858,4.9333
1881,5.6333
1882,5.5333
2937,5.1667
80,4.8667
1860,4.2667
1873,8.3
1861,31.3667
1863,80.3667
1865,5.2
1867,4.6333
1868,60.2333
1870,20.3
2906,4.0
1885,5.2333
1872,6.2333
1874,57.6333
1886,4.1667
1875,4.6
1876,94.8667
1894,6.1667
1895,4.7333
1891,6.8
1896,5.8
1897,4.3333
189,6.2
190,6.4333
191,5.5
1898,5.6333
1899,5.5333
1900,45.7333
2775,5.2667
2776,5.2667
2777,5.0333
2778,3.1667
2779,4.4667
2780,6.0
2781,4.7
2782,5.6667
2783,9.0
2784,5.7667
2785,5.8
2786,6.4667
2787,3.7667
2788,6.0333
2789,4.5667
2790,5.6333
2791,4.3333
2792,5.8
2793,6.2
2794,5.9667
213,5.3333
1901,5.4667
1902,40.4
1912,7.2
1903,7.5333
1904,4.9667
1905,5.7333
1906,5.3333
1907,4.6
1908,6.0333
1909,3.9
2837,5.2
1910,5.3333
1916,6.0667
1921,5.8667
600,144.2667
1919,4.0333
1917,4.8333
1918,4.6333
192,6.5
193,6.5333
1920,7.9
1922,4.0
1923,4.9
1924,37.6
1926,5.9
234,152.7667
1925,4.3667
1929,5.7667
1931,12.8
2830,6.2333
2832,7.4333
1930,5.9667
1932,5.1667
1933,146.3667
1934,5.3333
1943,5.3667
1944,5.5333
1946,41.9667
1947,9.1667
1949,5.7333
1950,6.8667
1954,5.4667
1951,5.5333
1952,182.3333
1953,59.4667
1981,4.9
1994,102.6
2012,5.0667
2013,3.9
1961,7.3667
1965,14.9667
1966,5.4333
1967,109.5333
1968,5.1667
