node,mean_size
690,325.12
695,365.32
717,215.0
72,109.6
756,302.32
828,442.08
885,184.36
90,377.76
932,528.68
137,528.42
139,475.26
141,528.96
164,454.06
172,528.9
174,529.04
19,518.28
207,432.9
209,517.4
214,495.78
216,324.26
23,497.4
237,345.32
31,443.72
318,486.56
319,216.22
338,463.9
343,303.0
35,517.74
361,496.74
401,464.1
410,259.06
417,476.04
418,442.18
428,368.42
430,496.48
438,518.78
448,432.12
45,443.12
468,388.54
47,497.26
481,485.1
532,281.46
54,464.5
541,355.6
57,495.92
591,174.56
597,248.52
63,539.6
665,399.66
70,290.46
702,65.62
704,54.38
730,282.36
736,97.16
769,54.4
78,346.8
79,485.82
8,485.74
809,475.58
834,22.18
837,44.44
896,334.14
91,378.86
954,96.9
963,432.04
108,475.44
109,109.7
110,151.62
111,129.86
112,291.92
328,206.12
469,249.6
476,140.34
477,217.28
514,140.8
652,174.6
66,388.96
67,151.52
93,518.1
12,474.36
213,454.76
22,249.26
240,294.24
247,260.34
265,378.66
270,248.68
293,312.26
359,347.42
406,336.58
421,444.26
452,443.1
466,453.24
496,293.52
502,293.06
504,431.4
525,411.32
529,378.64
530,129.96
555,378.82
566,314.48
573,311.84
602,302.84
608,346.68
611,366.82
621,304.22
661,454.16
666,324.32
699,346.1
7,518.06
700,379.14
720,324.06
754,355.88
804,195.28
956,324.08
37,378.3
116,486.64
151,455.0
168,518.66
171,463.26
176,400.62
220,249.5
245,473.9
26,388.5
263,496.66
29,496.98
32,432.94
33,409.72
370,431.14
38,476.1
40,506.62
423,422.52
426,473.5
442,422.08
443,475.18
444,410.4
455,528.7
483,465.14
485,454.58
527,291.88
547,347.32
556,194.52
725,280.0
76,334.28
847,367.34
919,185.3
925,280.04
950,474.44
976,315.24
981,367.36
983,118.02
208,463.88
229,432.02
234,452.4
24,390.52
261,399.66
30,528.72
307,367.42
39,400.42
464,422.4
609,109.88
655,442.72
686,269.22
767,76.76
892,324.92
895,99.86
135,431.32
136,366.5
251,411.3
302,313.04
336,401.16
337,442.62
436,44.14
437,399.46
439,76.7
460,497.94
513,496.76
644,238.0
753,270.42
816,249.96
860,238.58
883,238.16
900,335.56
978,87.0
987,226.34
118,400.64
27,496.54
34,335.34
470,335.56
491,260.42
613,55.26
461,303.88
511,260.36
651,346.14
119,271.08
980,162.06
264,337.34
267,260.02
510,272.06
565,206.92
570,291.24
674,336.04
681,367.64
707,422.06
739,141.4
823,239.8
957,130.28
996,22.94
758,238.52
94,454.06
130,410.16
144,227.6
15,443.8
186,357.68
191,486.28
217,334.46
219,292.04
228,325.16
308,432.5
345,325.06
425,260.68
432,172.94
433,312.9
458,486.28
520,486.2
540,247.76
552,413.3
594,140.86
647,325.0
649,162.56
693,109.6
71,141.68
714,326.08
719,270.66
752,120.66
759,65.92
792,44.32
796,86.64
890,32.78
156,356.98
167,486.66
231,444.62
349,303.5
515,368.7
656,184.74
95,452.84
275,368.24
335,250.5
706,130.38
838,45.18
908,345.44
126,431.0
138,333.14
286,496.9
408,486.16
56,474.76
586,398.48
635,161.94
698,409.16
723,161.7
227,247.68
435,205.82
196,388.68
197,367.94
198,431.52
200,380.9
204,409.06
205,400.08
445,387.8
557,336.2
576,377.1
593,432.06
751,142.46
917,344.9
940,87.36
955,152.0
970,160.96
974,207.8
291,390.26
294,314.28
399,260.14
403,282.52
413,390.5
440,497.58
457,323.88
482,442.6
484,335.74
542,346.26
562,387.66
563,314.38
572,367.66
585,185.86
600,249.12
623,99.12
694,131.24
789,207.08
802,173.28
813,293.68
840,334.22
909,173.06
922,358.86
936,270.9
992,34.1
239,226.06
244,335.04
272,476.16
273,357.6
304,443.98
305,506.76
322,294.72
350,399.28
446,345.96
497,280.9
579,303.44
588,388.84
590,314.06
624,150.72
679,313.46
685,506.74
785,88.4
949,380.08
257,377.32
277,380.0
692,32.68
776,356.54
604,142.28
646,87.56
683,109.14
738,432.46
59,486.48
599,226.2
807,108.62
402,194.64
545,335.38
844,118.14
521,237.9
523,239.48
553,173.7
554,206.46
598,161.68
766,34.02
867,55.08
75,229.06
175,183.78
571,249.32
663,335.02
815,303.9
877,193.78
880,411.62
901,55.62
982,12.08
921,161.78
140,464.72
274,324.5
334,272.24
447,368.54
819,119.1
933,259.28
289,205.92
312,388.3
465,337.58
797,131.34
617,65.82
735,129.46
929,98.62
246,323.8
332,346.58
407,356.02
451,292.62
488,195.52
499,465.62
500,270.24
672,247.62
729,205.78
9,443.84
913,303.96
951,129.7
559,195.12
577,282.64
610,259.8
783,131.22
299,334.84
999,1.0
779,66.18
149,325.04
344,259.7
381,390.72
575,226.08
760,99.38
364,205.98
49,185.66
50,313.88
984,33.02
512,119.78
849,130.78
855,86.9
645,55.04
697,22.48
906,43.96
907,118.62
382,109.28
383,119.42
386,142.62
391,346.58
396,258.82
398,76.98
668,11.76
851,206.32
235,312.52
241,334.04
639,109.42
926,229.6
927,174.7
930,206.34
931,175.1
631,55.18
195,379.04
369,98.6
471,216.54
501,303.08
539,183.14
676,88.28
724,44.74
778,97.16
786,173.26
799,75.62
818,248.2
821,44.84
857,65.54
882,65.0
643,259.44
934,22.36
331,388.84
374,303.44
536,184.46
664,151.62
742,118.08
749,120.38
276,175.3
764,195.08
822,271.2
829,98.54
315,139.9
341,205.04
696,163.76
872,249.1
875,23.0
416,65.72
538,162.9
854,109.04
479,34.5
629,108.3
905,152.5
869,77.62
852,109.72
348,76.02
810,302.3
628,130.1
947,184.44
705,161.64
845,421.0
627,239.96
678,237.74
710,325.88
968,65.88
969,87.0
709,12.18
800,130.6
745,193.9
911,87.94
941,54.1
966,33.12
528,282.06
682,65.02
824,34.08
839,76.94
903,1.06
587,303.5
865,226.5
202,151.4
689,33.72
677,54.64
850,97.24
886,174.46
899,32.9
715,64.74
887,55.06
793,109.4
637,98.06
924,290.96
977,33.88
787,32.86
636,11.66
755,11.88
842,33.92
928,33.14
487,228.38
503,173.52
558,162.66
650,22.56
596,119.14
330,130.92
721,86.96
878,87.26
953,229.36
964,86.14
898,22.58
920,11.54
841,66.64
871,33.98
939,64.62
622,32.84
988,44.62
997,34.18
879,11.52
507,77.74
765,344.94
505,164.36
833,109.94
625,152.2
740,119.26
472,163.84
712,54.82
534,129.92
831,11.92
986,64.94
814,76.24
897,11.46
657,22.46
722,87.54
737,33.4
584,140.96
835,194.92
811,161.1
952,119.48
574,54.28
718,129.16
774,44.12
806,174.26
567,55.28
620,54.84
843,32.72
943,23.6
475,76.98
889,109.46
619,140.98
630,44.52
733,110.7
825,33.0
858,11.78
868,33.64
904,11.94
794,44.64
43,152.92
945,32.68
962,22.54
923,11.94
894,43.88
989,33.28
836,54.24
848,76.7
861,23.12
770,22.1
805,75.88
757,34.22
414,33.42
632,87.5
985,1.0
659,33.3
782,108.88
959,22.98
960,11.72
961,22.84
915,11.72
680,22.96
948,55.82
761,23.12
791,109.72
870,76.54
873,22.4
874,65.68
456,76.38
773,22.24
891,108.24
993,34.66
801,76.72
784,11.72
864,11.74
866,87.0
884,11.7
888,21.94
991,86.94
415,23.38
449,1.02
603,11.72
605,22.64
916,11.86
795,11.86
669,131.68
942,55.38
967,109.2
830,33.02
463,33.84
561,1.02
701,11.16
727,66.3
893,76.92
912,75.54
522,54.34
817,54.78
606,54.3
673,22.26
716,22.72
763,76.52
902,32.74
827,44.72
713,65.48
958,55.2
972,34.04
762,11.68
595,44.84
781,32.92
583,23.0
524,11.98
688,33.84
790,12.0
775,22.6
876,1.02
863,33.38
578,1.02
994,11.88
846,1.02
938,1.0
626,32.68
634,11.6
946,1.02
910,44.54
998,43.94
995,1.08
788,33.2
944,53.78
750,22.82
862,44.68
780,22.56
853,33.5
881,32.68
965,12.02
973,33.54
975,11.72
